"id","product_full_name","product_fabric_icon_1","slug_fabric_icon_1","product_fabric_icon_2","slug_fabric_icon_2","product_fabric_icon_3","slug_fabric_icon_3","product_fabric_icon_4","slug_fabric_icon_4","product_fabric_icon_5","slug_fabric_icon_5","show_on_category_page","popular","is_new","available_for_delivery_2","available_for_delivery_28","available_in_showroom","product_img","description","price","closeup","width","depth","height","pdf","product_inside","product_inside_pillow","carcas_type","paws_type","mechanism_type","sleep_place","linen_drawer","scheme","features","created","updated","product_slug","category_id","collection_id","fabric_name_id","popover_id","slider_interior_id","carousel_item_1","carousel_item_2","carousel_item_3","carousel_item_4","carousel_item_5","carousel_item_mob_1","carousel_item_mob_2","carousel_item_mob_3","carousel_item_mob_4","carousel_item_mob_5","price_old","popover_img","carousel_item_6","carousel_item_mob_6","product_img_mob","show_fabric_icons","d3","id;product_full_name;product_fabric_icon_1;slug_fabric_icon_1;p"
113,Угловой диван Denver,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_32.png,velutto-32,true,true,true,true,true,true,images/DENVER_CORNER_L_3M_ST_TEDDY_917_GOODS_01.png,Угловой диван Denver станет стильным акцентом в интерьере,100000,closeups/DENVER_CORNER_L_3M_ST_TEDDY_917_CLOSEUP.png,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"1",Ортопедические свойства,2024-03-20 00:26:18.854 +0300,2024-04-02 17:43:07.164 +0300,denver-cornerl-teddy-917,3,11,16,2,4,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_01.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_02.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_03.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_04.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_05.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_MOB_01.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_MOB_02.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_MOB_03.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_MOB_04.jpg,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_MOB_05.jpg,,carousel/DENVER_CORNER_L_3M_ST_TEDDY_917_CARD_MOB_02.jpg,"","",images/DENVER_CORNER_L_3M_ST_TEDDY_917_GOODS_01.png,true,"","1"
56,Угловой диван Avis,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,"",,"",,true,false,true,true,true,true,images/AVIS_CORNER_L_CORS0_08_GOODS_01.png,Дизайнерский угловой диван станет украшением вашей гостиной,145120,closeups/AVIS_CORNER_L_CORS0_08_CLOSEUP.png,284,155,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"1","Изменяемая глубина посадки, ортопедические свойства",2024-03-14 23:56:18.854 +0300,2024-04-02 17:28:22.273 +0300,avis-cornerl-corso-08,3,5,8,2,3,carousel/AVIS_CORNER_L_CORS0_08_CARD_01.jpg,carousel/AVIS_CORNER_L_CORS0_08_CARD_02.jpg,carousel/AVIS_CORNER_L_CORS0_08_CARD_03.jpg,carousel/AVIS_CORNER_L_CORS0_08_CARD_04.jpg,"",carousel/AVIS_CORNER_L_CORS0_08_CARD_MOB_01.jpg,carousel/AVIS_CORNER_L_CORS0_08_CARD_MOB_02.jpg,carousel/AVIS_CORNER_L_CORS0_08_CARD_MOB_03.jpg,carousel/AVIS_CORNER_L_CORS0_08_CARD_MOB_04.jpg,"",,carousel/AVIS_CORNER_L_CORS0_08_CARD_01.jpg,"","",images/AVIS_CORNER_L_CORS0_08_GOODS_01.png,true,"","1"
36,Модульная система Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_955.png,teddy-955,fabric_icons/VELUTTO_04.png,velutto-04,true,false,true,true,true,true,images/CONSONO_MOD_1_PIXEL_FOREST_GOODS_01.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",234652,closeups/CONSONO_CORNER_ST_LEFT_PIXEL_FOREST_CLOSEUP.jpg,283,72,84,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"1","Изменяемая глубина посадки, ортопедические свойства",2024-01-24 00:22:49.000 +0300,2024-04-02 17:03:04.103 +0300,consono-mod1-pixel-forest,5,1,4,2,2,carousel/CONSONO_MOD_1_PIXEL_FOREST_CARD_01.jpg,carousel/CONSONO_MOD_1_PIXEL_FOREST_CARD_02.jpg,carousel/CONSONO_MOD_1_PIXEL_FOREST_CARD_03.jpg,carousel/CONSONO_MOD_1_PIXEL_FOREST_CARD_04.jpg,carousel/CONSONO_MOD_1_PIXEL_FOREST_CARD_05.jpg,carousel/CONSONO_MOD_1_PIXEL_FOREST_CARD_MOB_01.jpg,carousel/CONSONO_MOD_1_PIXEL_FOREST_CARD_MOB_02.jpg,carousel/CONSONO_MOD_1_PIXEL_FOREST_CARD_MOB_03.jpg,carousel/CONSONO_MOD_1_PIXEL_FOREST_CARD_MOB_04.jpg,carousel/CONSONO_MOD_1_PIXEL_FOREST_CARD_MOB_05.jpg,,popovers/CONSONO_ARM_VELUTTO_32_2_mob.jpg,"","",images/CONSONO_MOD_1_PIXEL_FOREST_GOODS_02.png,true,"3d/CONSONO_MOD_1_MAX2018.zip","1"
43,Прямой диван Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_04.png,velutto-04,true,false,true,true,true,true,images/CONSONO_SOFA_2M_ST_VELUTTO_04_GOODS_01.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",128292,closeups/CONSONO_SOFA_ST_LEFT_VELUTTO_04_CLOSEUP.jpg,205,84,110,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"1","Изменяемая глубина посадки, ортопедические свойства",2024-03-14 23:56:18.854 +0300,2024-04-02 17:05:51.357 +0300,consono-sofa_2m_st-velutto-04,10,1,9,2,2,carousel/CONSONO_SOFA_2M_ST_VELUTTO_04_CARD_01.jpg,carousel/CONSONO_SOFA_2M_ST_VELUTTO_04_CARD_02.jpg,carousel/CONSONO_SOFA_2M_ST_VELUTTO_04_CARD_03.jpg,carousel/CONSONO_SOFA_2M_ST_VELUTTO_04_CARD_04.jpg,carousel/CONSONO_SOFA_2M_ST_VELUTTO_04_CARD_05.jpg,carousel/CONSONO_SOFA_2M_ST_VELUTTO_04_CARD_MOB_01.jpg,carousel/CONSONO_SOFA_2M_ST_VELUTTO_04_CARD_MOB_02.jpg,carousel/CONSONO_SOFA_2M_ST_VELUTTO_04_CARD_MOB_03.jpg,carousel/CONSONO_SOFA_2M_ST_VELUTTO_04_CARD_MOB_04.jpg,carousel/CONSONO_SOFA_2M_ST_VELUTTO_04_CARD_MOB_05.jpg,,"carousel/CONSONO_SOFA_2M_ST_VELUTTO_04_CARD_MOB_01.jpg
","","",images/CONSONO_SOFA_2M_ST_VELUTTO_04_GOODS_02.png,true,"3d/CONSONO_ARM_MAX2018.zip","1"
35,Модульная система Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_955.png,teddy-955,fabric_icons/VELUTTO_04.png,velutto-04,true,false,true,true,true,true,images/CONSONO_MOD_1_KILIAN_01_GOODS_01.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",234652,closeups/CONSONO_CORNER_ST_LEFT_KILIAN_01_CLOSEUP.jpg,283,72,84,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"1","Изменяемая глубина посадки, ортопедические свойства",2024-01-24 00:22:49.000 +0300,2024-04-02 17:03:18.492 +0300,consono-mod1-kilian-01,5,1,7,2,2,carousel/CONSONO_MOD_1_KILIAN_01_CARD_01.jpg,carousel/CONSONO_MOD_1_KILIAN_01_CARD_02.jpg,carousel/CONSONO_MOD_1_KILIAN_01_CARD_03.jpg,carousel/CONSONO_MOD_1_KILIAN_01_CARD_04.jpg,carousel/CONSONO_MOD_1_KILIAN_01_CARD_05.jpg,carousel/CONSONO_MOD_1_KILIAN_01_CARD_MOB_01.jpg,carousel/CONSONO_MOD_1_KILIAN_01_CARD_MOB_02.jpg,carousel/CONSONO_MOD_1_KILIAN_01_CARD_MOB_03.jpg,carousel/CONSONO_MOD_1_KILIAN_01_CARD_MOB_04.jpg,carousel/CONSONO_MOD_1_KILIAN_01_CARD_MOB_05.jpg,,popovers/CONSONO_ARM_CAMBRIDGE_600_2_mob.jpg,"","",images/CONSONO_MOD_1_KILIAN_01_GOODS_02.png,true,"3d/CONSONO_MOD_1_MAX2018.zip","1"
24,Кресло Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_955.png,teddy-955,fabric_icons/VELUTTO_04.png,velutto-04,true,true,true,true,true,true,images/CONSONO_ARM_KILIAN_01_GOODS_02.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",11122,closeups/CONSONO_ARM_KILIAN_01_CLOSEUP.jpg,108,110,81,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"1","Изменяемая глубина посадки, ортопедические свойства",2024-01-24 00:22:49.000 +0300,2024-04-02 17:02:14.678 +0300,consono-arm-kilian-01,1,1,7,2,2,carousel/CONSONO_ARM_KILIAN_01_CARD_01.jpg,carousel/CONSONO_ARM_KILIAN_01_CARD_02.jpg,carousel/CONSONO_ARM_KILIAN_01_CARD_03.jpg,carousel/CONSONO_ARM_KILIAN_01_CARD_04.jpg,carousel/CONSONO_ARM_KILIAN_01_CARD_05.jpg,carousel/CONSONO_ARM_KILIAN_01_CARD_MOB_01.jpg,carousel/CONSONO_ARM_KILIAN_01_CARD_MOB_02.jpg,carousel/CONSONO_ARM_KILIAN_01_CARD_MOB_03.jpg,carousel/CONSONO_ARM_KILIAN_01_CARD_MOB_04.jpg,carousel/CONSONO_ARM_KILIAN_01_CARD_MOB_05.jpg,,popovers/CONSONO_ARM_CAMBRIDGE_600_2_mob.jpg,"","",images/CONSONO_ARM_KILIAN_01_GOODS_02.png,true,"3d/CONSONO_ARM_MAX2018.zip","1"
114,Угловой диван Denver,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_32.png,velutto-32,true,true,true,true,true,true,images/DENVER_CORNER_L_3M_ST_VELUTTO_32_GOODS_01.png,Угловой диван Denver станет стильным акцентом в интерьере,100000,closeups/DENVER_CORNER_L_3M_ST_VELUTTO_32_CLOSEUP.png,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"1",Ортопедические свойства,2024-03-20 00:26:18.854 +0300,2024-04-02 17:43:01.383 +0300,denver-cornerl-velutto-32,3,11,5,2,4,carousel/DENVER_CORNER_L_3M_ST_VELUTTO_32_CARD_01.jpg,carousel/DENVER_CORNER_L_3M_ST_VELUTTO_32_CARD_02.jpg,carousel/DENVER_CORNER_L_3M_ST_VELUTTO_32_CARD_03.jpg,carousel/DENVER_CORNER_L_3M_ST_VELUTTO_32_CARD_04.jpg,carousel/DENVER_CORNER_L_3M_ST_VELUTTO_32_CARD_05.jpg,carousel/DENVER_CORNER_L_3M_ST_VELUTTO_32_CARD_MOB_01.jpg,carousel/DENVER_CORNER_L_3M_ST_VELUTTO_32_CARD_MOB_02.jpg,carousel/DENVER_CORNER_L_3M_ST_VELUTTO_32_CARD_MOB_03.jpg,carousel/DENVER_CORNER_L_3M_ST_VELUTTO_32_CARD_MOB_04.jpg,carousel/DENVER_CORNER_L_3M_ST_VELUTTO_32_CARD_MOB_05.jpg,,carousel/DENVER_CORNER_L_3M_ST_VELUTTO_32_CARD_MOB_02.jpg,"","",images/DENVER_CORNER_L_3M_ST_VELUTTO_32_GOODS_01.png,true,"","1"
61,Угловой диван Avis,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,"",,"",,true,false,true,true,true,true,images/AVIS_CORNER_R_JAZZ_01_GOODS_01.png,Дизайнерский угловой диван станет украшением вашей гостиной,145120,closeups/AVIS_CORNER_L_JAZZ_01_CLOSEUP.png,284,155,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"1","Изменяемая глубина посадки, ортопедические свойства",2024-03-14 23:56:18.854 +0300,2024-04-02 17:27:59.627 +0300,avis-corner_r-jazz-01,16,5,2,2,3,carousel/AVIS_CORNER_R_JAZZ_01_CARD_01.jpg,carousel/AVIS_CORNER_R_JAZZ_01_CARD_02.jpg,carousel/AVIS_CORNER_R_JAZZ_01_CARD_03.jpg,carousel/AVIS_CORNER_R_JAZZ_01_CARD_04.jpg,"",carousel/AVIS_CORNER_R_JAZZ_01_CARD_MOB_01.jpg,carousel/AVIS_CORNER_R_JAZZ_01_CARD_MOB_02.jpg,carousel/AVIS_CORNER_R_JAZZ_01_CARD_MOB_03.jpg,carousel/AVIS_CORNER_R_JAZZ_01_CARD_MOB_04.jpg,"",,carousel/AVIS_CORNER_R_JAZZ_01_CARD_01.jpg,"","",images/AVIS_CORNER_R_JAZZ_01_GOODS_01.png,true,"","1"
57,Угловой диван Avis,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,"",,"",,true,false,true,true,true,true,images/AVIS_CORNER_L_JAZZ_01_GOODS_01.png,Дизайнерский угловой диван станет украшением вашей гостиной,145120,closeups/AVIS_CORNER_L_JAZZ_01_CLOSEUP.png,284,155,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"1","Изменяемая глубина посадки, ортопедические свойства",2024-03-14 23:56:18.854 +0300,2024-04-02 17:28:16.975 +0300,avis-cornerl-jazz-01,3,5,2,2,3,carousel/AVIS_CORNER_L_JAZZ_01_CARD_01.jpg,carousel/AVIS_CORNER_L_JAZZ_01_CARD_02.jpg,carousel/AVIS_CORNER_L_JAZZ_01_CARD_03.jpg,carousel/AVIS_CORNER_L_JAZZ_01_CARD_04.jpg,"",carousel/AVIS_CORNER_L_JAZZ_01_CARD_MOB_01.jpg,carousel/AVIS_CORNER_L_JAZZ_01_CARD_MOB_02.jpg,carousel/AVIS_CORNER_L_JAZZ_01_CARD_MOB_03.jpg,carousel/AVIS_CORNER_L_JAZZ_01_CARD_MOB_04.jpg,"",,carousel/AVIS_CORNER_L_JAZZ_01_CARD_01.jpg,"","",images/AVIS_CORNER_L_JAZZ_01_GOODS_01.png,true,"","1"
30,Угловой диван Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_955.png,teddy-955,fabric_icons/VELUTTO_04.png,velutto-04,true,false,true,true,true,true,images/CONSONO_CORNER_ST_LEFT_KILIAN_01_GOODS_01.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",186233,closeups/CONSONO_CORNER_ST_LEFT_KILIAN_01_CLOSEUP.jpg,283,72,84,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"1","Изменяемая глубина посадки, ортопедические свойства",2024-01-24 00:22:49.000 +0300,2024-04-02 17:10:34.302 +0300,consono-cornerl-kilian-01,3,1,7,2,2,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_01.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_02.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_03.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_04.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_05.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_MOB_01.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_MOB_02.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_MOB_03.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_MOB_04.jpg,carousel/CONSONO_CORNER_ST_LEFT_KILIAN_01_CARD_MOB_05.jpg,,popovers/CONSONO_ARM_CAMBRIDGE_600_2_mob.jpg,"","",images/CONSONO_CORNER_ST_LEFT_KILIAN_01_GOODS_02.png,true,"3d/CONSONO_CORNER_ST_LEFT_MAX2018.zip","1"
33,Угловой диван Consono,fabric_icons/CORSO_08.png,corso-08,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/PIXEL_FOREST.png,pixel-forest,fabric_icons/TEDDY_955.png,teddy-955,fabric_icons/VELUTTO_04.png,velutto-04,true,false,true,true,true,true,images/CONSONO_CORNER_ST_LEFT_VELUTTO_04_GOODS_01.png,"Consono  — модульная система, представляющая собой идеальное сочетание комфорта, стиля и функциональности.
Одним из  главных преимуществ является использование пух-перо в качестве наполнителя подушек, что создает максимальную мягкость и удобство для отдыха.

В составе дивана применяется инновационный материал  Elax, который обладает высокой эластичностью. Благодаря этому материалу диван Consono не только комфортен, но и обладает долговечностью, сохраняя свою форму и внешний вид долгие годы.

Высокие, литые, металлические опоры придают изделию особую легкость и элегантность, создают современный и стильный вид, позволяют  использовать робот-пылесос.

Механизмы трансформации спинки позволяют каждому пользователю настроить диван под свои индивидуальные предпочтения.",186233,closeups/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CLOSEUP.jpg,283,72,84,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"1","Изменяемая глубина посадки, ортопедические свойства",2024-01-24 00:22:49.000 +0300,2024-04-02 17:10:15.006 +0300,consono-cornerl-velutto-04,3,1,9,2,2,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_01.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_02.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_03.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_04.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_05.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_MOB_01.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_MOB_02.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_MOB_03.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_MOB_04.jpg,carousel/CONSONO_CORNER_ST_LEFT_VELUTTO_04_CARD_MOB_05.jpg,,popovers/CONSONO_ARM_PIXEL_FOREST_2_mob.jpg,"","",images/CONSONO_CORNER_ST_LEFT_VELUTTO_04_GOODS_02.png,true,"3d/CONSONO_CORNER_ST_LEFT_MAX2018.zip","1"
101,Кресло Amfic,fabric_icons/CORSO_08.png,corso-08,fabric_icons/LEATHER_BLACK.png,leather-black,fabric_icons/LEATHER_BROWN.png,leather-brown,fabric_icons/VELUTTO_16.png,velutto-16,fabric_icons/TEDDY_917.png,teddy-917,true,true,true,true,true,true,images/AMFIC_ARM_VELUTTO_16_GOODS_01.png,"Кресло для офиса, ресторана, кафе",35010,closeups/AMFIC_ARM_VELUTTO_16_CLOSEUP.png,86,90,90,pdf/CONSONO.pdf,Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"1",Ортопедические свойства,2024-03-14 23:56:18.854 +0300,2024-03-15 02:22:49.000 +0300,amfic-arm-velutto-16,1,4,11,2,2,carousel/AMFIC_ARM_VELUTTO_16_CARD_01.jpg,carousel/AMFIC_ARM_VELUTTO_16_CARD_02.jpg,carousel/AMFIC_ARM_VELUTTO_16_CARD_03.jpg,"","",carousel/AMFIC_ARM_VELUTTO_16_CARD_MOB_01.jpg,carousel/AMFIC_ARM_VELUTTO_16_CARD_MOB_02.jpg,carousel/AMFIC_ARM_VELUTTO_16_CARD_MOB_03.jpg,"","",,carousel/AMFIC_ARM_VELUTTO_16_CARD_MOB_01.jpg,"","",images/AMFIC_ARM_VELUTTO_16_GOODS_01.png,true,"","1"
112,Угловой диван Denver,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_32.png,velutto-32,true,true,true,true,true,true,images/DENVER_CORNER_L_3M_ST_KILLIAN_01_GOODS_01.png,Угловой диван Denver станет стильным акцентом в интерьере,100000,closeups/DENVER_CORNER_L_3M_ST_KILLIAN_01_CLOSEUP.png,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"1",Ортопедические свойства,2024-03-20 00:26:18.854 +0300,2024-04-02 17:43:15.471 +0300,denver-cornerl-kilian-01,3,11,7,2,4,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_01.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_02.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_03.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_04.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_05.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_01.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_02.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_03.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_04.jpg,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_05.jpg,,carousel/DENVER_CORNER_L_3M_ST_KILLIAN_01_CARD_MOB_02.jpg,"","",images/DENVER_CORNER_L_3M_ST_KILLIAN_01_GOODS_01.png,true,"","1"
111,Угловой диван Denver,fabric_icons/CORSO_08.png,corso-08,fabric_icons/JAZZ_01.png,jazz-01,fabric_icons/KILIAN_01.png,kilian-01,fabric_icons/TEDDY_917.png,teddy-917,fabric_icons/VELUTTO_32.png,velutto-32,true,true,true,true,true,true,images/DENVER_CORNER_L_3M_ST_JAZZ_01_GOODS_01.png,Угловой диван Denver станет стильным акцентом в интерьере,100000,closeups/DENVER_CORNER_L_3M_ST_JAZZ_01_CLOSEUP.png,140,90,90,"",Инновационная пена Elax,Пух-перо,Фанера,Сталь,нет,нет,нет,"1",Ортопедические свойства,2024-03-20 00:26:18.854 +0300,2024-04-02 17:43:21.797 +0300,denver-cornerl-jazz-01,3,11,2,2,4,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_01.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_02.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_03.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_04.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_05.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_MOB_01.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_MOB_02.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_MOB_03.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_MOB_04.jpg,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_MOB_05.jpg,,carousel/DENVER_CORNER_L_3M_ST_JAZZ_01_CARD_MOB_02.jpg,"","",images/DENVER_CORNER_L_3M_ST_JAZZ_01_GOODS_01.png,true,"","1"
